id,nct_id,ctgov_group_code,result_type,title,description,outcome_id
315928951,NCT03828331,OG019,Outcome,"DU, UL, 170mm CAL, 0 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
317505730,NCT02049814,OG001,Outcome,Metformin + Acarbose 50 mg,"Metformin tablets, at the maximum tolerated dose ≥1000 mg/day, orally, for 12 weeks, in addition to acarbose 50 mg, tablets, orally, three times daily, Weeks 1 and 2, then acarbose 100 mg, tablets, orally, three times daily, Weeks 3 through 12.",101265351.0
317505731,NCT02049814,OG000,Outcome,Metformin + Voglibose 0.2 mg,"Metformin tablets, at the maximum tolerated dose ≥1000 mg/day, orally, for 12 weeks, in addition to voglibose 0.2 mg, tablets, orally, three times daily, for Weeks 1 and 2, followed by voglibose 0.3 mg, tablets, orally, three times daily, Weeks 3 through 12.",101265352.0
317505732,NCT02049814,OG001,Outcome,Metformin + Acarbose 50 mg,"Metformin tablets, at the maximum tolerated dose ≥1000 mg/day, orally, for 12 weeks, in addition to acarbose 50 mg, tablets, orally, three times daily, Weeks 1 and 2, then acarbose 100 mg, tablets, orally, three times daily, Weeks 3 through 12.",101265352.0
317505733,NCT02097238,OG000,Outcome,Treatment (Eribulin Mesylate),Patients receive eribulin mesylate IV over 2-5 minutes on days 1 and 8. Courses repeat every 21 days for up to 24 months in the absence of disease progression or unacceptable toxicity.,101265353.0
317505734,NCT02097238,OG000,Outcome,Treatment (Eribulin Mesylate),Patients receive eribulin mesylate IV over 2-5 minutes on days 1 and 8. Courses repeat every 21 days for up to 24 months in the absence of disease progression or unacceptable toxicity.,101265354.0
317505735,NCT02097238,OG000,Outcome,Treatment (Eribulin Mesylate),Patients receive eribulin mesylate IV over 2-5 minutes on days 1 and 8. Courses repeat every 21 days for up to 24 months in the absence of disease progression or unacceptable toxicity.,101265355.0
317505736,NCT02097238,OG000,Outcome,Treatment (Eribulin Mesylate),"Patients receive eribulin mesylate IV over 2-5 minutes on days 1 and 8. Courses repeat every 21 days for up to 24 months in the absence of disease progression or unacceptable toxicity.

Eribulin Mesylate: Given IV

Pharmacological Study: Correlative studies",101265356.0
315928952,NCT03828331,OG020,Outcome,"DU, AL, 175mm CAL, 0 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
315928953,NCT03828331,OG021,Outcome,"DU, UL, 175mm CAL, 0 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
315928954,NCT03828331,OG022,Outcome,"DU, AL, 175mm CAL, 5 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
315928955,NCT03828331,OG023,Outcome,"DU, UL, 175mm CAL, 5 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
315928956,NCT03828331,OG024,Outcome,"DU, AL, 175mm CAL, 10 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
315928957,NCT03828331,OG025,Outcome,"DU, UL, 175mm CAL, 10 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
315928958,NCT03828331,OG026,Outcome,"DU, AL, 175mm CAL, 15 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
317505737,NCT02097238,OG000,Outcome,Treatment (Eribulin Mesylate),"Patients receive eribulin mesylate IV over 2-5 minutes on days 1 and 8. Courses repeat every 21 days for up to 24 months in the absence of disease progression or unacceptable toxicity.

Eribulin Mesylate: Given IV

Pharmacological Study: Correlative studies",101265357.0
317505738,NCT02097238,OG000,Outcome,Treatment (Eribulin Mesylate),"Patients receive eribulin mesylate IV over 2-5 minutes on days 1 and 8. Courses repeat every 21 days for up to 24 months in the absence of disease progression or unacceptable toxicity.

Eribulin Mesylate: Given IV

Pharmacological Study: Correlative studies",101265358.0
317505739,NCT01282372,OG000,Outcome,Participants With Moderate to Severe Rheumatic Disease - RA,"Participants with moderate to severe rheumatic disease (RA), who received adalimumab in accordance with approved label",101265359.0
317505740,NCT01282372,OG001,Outcome,Participants With Moderate to Severe Rheumatic Disease - PsA,"Participants with moderate to severe rheumatic disease (PsA), who received adalimumab in accordance with approved label",101265359.0
317505741,NCT01282372,OG002,Outcome,Participants With Moderate to Severe Rheumatic Disease - AS,"Participants with moderate to severe rheumatic disease (AS), who received adalimumab in accordance with approved label",101265359.0
317505742,NCT01282372,OG000,Outcome,Participants With Moderate to Severe Rheumatic Disease,"Participants with moderate to severe rheumatic disease (RA, PsA, or AS), who received adalimumab in accordance with approved label",101265360.0
317505743,NCT01282372,OG000,Outcome,Participants With Moderate to Severe Rheumatic Disease - RA,"Participants with moderate to severe rheumatic disease (RA), who received adalimumab in accordance with approved label",101265361.0
317505744,NCT01282372,OG001,Outcome,Participants With Moderate to Severe Rheumatic Disease - PsA,"Participants with moderate to severe rheumatic disease (PsA), who received adalimumab in accordance with approved label",101265361.0
317505745,NCT01282372,OG002,Outcome,Participants With Moderate to Severe Rheumatic Disease - AS,"Participants with moderate to severe rheumatic disease (AS), who received adalimumab in accordance with approved label",101265361.0
317505746,NCT01282372,OG000,Outcome,Participants With Moderate to Severe Rheumatic Disease,"Participants with moderate to severe rheumatic disease (RA, PsA, or AS), who received adalimumab in accordance with approved label",101265362.0
317505747,NCT01282372,OG000,Outcome,Participants With Moderate to Severe Rheumatic Disease - RA,"Participants with moderate to severe rheumatic disease (RA), who received adalimumab in accordance with approved label",101265363.0
317505748,NCT01282372,OG001,Outcome,Participants With Moderate to Severe Rheumatic Disease - PsA,"Participants with moderate to severe rheumatic disease (PsA), who received adalimumab in accordance with approved label",101265363.0
315928959,NCT03828331,OG027,Outcome,"DU, UL, 175mm CAL, 15 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) for the Affected Leg (AL) or Unaffected Leg (AL) with a given AL crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789408.0
315928960,NCT03828331,OG000,Outcome,"CSP, 160mm CAL, 0 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) with a given affected leg (AL) crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789409.0
315928961,NCT03828331,OG001,Outcome,"CSP, 165mm CAL, 0 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) with a given affected leg (AL) crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789409.0
315928962,NCT03828331,OG002,Outcome,"CSP, 170mm CAL, 0 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) with a given affected leg (AL) crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789409.0
315928963,NCT03828331,OG003,Outcome,"CSP, 175mm CAL, 0 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) with a given affected leg (AL) crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789409.0
315928964,NCT03828331,OG004,Outcome,"CSP, 175mm CAL, 5 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) with a given affected leg (AL) crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789409.0
315928965,NCT03828331,OG005,Outcome,"CSP, 175mm CAL, 10 mm PL",12 participants with unilateral transtibial amputation rode using 14 different prosthetic or bicycle configurations where we report data for a cycling-specific prosthesis (CSP) or daily-use prosthesis (DU) with a given affected leg (AL) crank arm length (CAL) and AL pylon length (PL) reported in mm.,100789409.0
