id,nct_id,outcome_id,result_group_id,ctgov_group_code,classification,category,title,description,units,param_type,param_value,param_value_num,dispersion_type,dispersion_value,dispersion_value_num,dispersion_lower_limit,dispersion_upper_limit,explanation_of_na,dispersion_upper_limit_raw,dispersion_lower_limit_raw
753204558,NCT00775203,100832109,316074945,OG001,,,Clinical Global Impression - Improvement of Illness (CGI-I) Responders at Last Study Visit,"Patients were responders if the CGI-I rating was ""Much Improved"" or ""Very Much Improved"". The CGI-Improvement of Illness (CGI-I) consists of one question for the investigator: ""Compared to his condition at the start of the study, how much has this patient changed?"" which is rated on the following seven-point scale 1=very much improved; 2=much improved; 3=minimally improved; 4=no change from baseline; 5=minimally worse; 6= much worse; 7=very much worse. Results are expressed in number of patients.",participants,NUMBER,89,89.0,,,,,,,,
753204559,NCT00775203,100832110,316074946,OG000,,,Patient Global Impression - Improvement of Illness (PGI-I) Responders at Last Study Visit,"Patients were responders if the PGI-I rating was ""Much Improved"" or ""Very Much Improved"". The PGI-Improvement of Illness (PGI-I) consists of one question for the patient: ""Since the start of the study, my overall status with regard to depression is?"" which is rated on the following seven-point scale 1=very much improved; 2=much improved; 3=minimally improved; 4=no change; 5=minimally worse; 6= much worse; 7=very much worse. Results are expressed in number of patients.",participants,NUMBER,90,90.0,,,,,,,,
753204560,NCT00775203,100832110,316074947,OG001,,,Patient Global Impression - Improvement of Illness (PGI-I) Responders at Last Study Visit,"Patients were responders if the PGI-I rating was ""Much Improved"" or ""Very Much Improved"". The PGI-Improvement of Illness (PGI-I) consists of one question for the patient: ""Since the start of the study, my overall status with regard to depression is?"" which is rated on the following seven-point scale 1=very much improved; 2=much improved; 3=minimally improved; 4=no change; 5=minimally worse; 6= much worse; 7=very much worse. Results are expressed in number of patients.",participants,NUMBER,80,80.0,,,,,,,,
753204561,NCT00775203,100832111,316074948,OG000,"Score at Baseline (n=202, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,1.6,1.6,Standard Deviation,0.65,0.65,,,,,
753204562,NCT00775203,100832111,316074949,OG001,"Score at Baseline (n=202, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,1.6,1.6,Standard Deviation,0.70,0.7,,,,,
753204563,NCT00775203,100832111,316074948,OG000,"Score at Week 1 (n=196, n=199)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.7,0.7,Standard Deviation,0.90,0.9,,,,,
753204564,NCT00775203,100832111,316074949,OG001,"Score at Week 1 (n=196, n=199)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.4,0.4,Standard Deviation,0.83,0.83,,,,,
753204565,NCT00775203,100832111,316074948,OG000,"Score at Week 2 (n=200, n=203)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.8,0.8,Standard Deviation,0.97,0.97,,,,,
753204566,NCT00775203,100832111,316074949,OG001,"Score at Week 2 (n=200, n=203)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.7,0.7,Standard Deviation,0.99,0.99,,,,,
753204567,NCT00775203,100832111,316074948,OG000,"Score at Week 3 (n=201, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.9,0.9,Standard Deviation,1.00,1.0,,,,,
753204568,NCT00775203,100832111,316074949,OG001,"Score at Week 3 (n=201, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.7,0.7,Standard Deviation,1.00,1.0,,,,,
753204569,NCT00775203,100832111,316074948,OG000,"Score at Week 4 (n=201, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,1.0,1.0,Standard Deviation,1.02,1.02,,,,,
753204570,NCT00775203,100832111,316074949,OG001,"Score at Week 4 (n=201, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.7,0.7,Standard Deviation,1.02,1.02,,,,,
753204571,NCT00775203,100832111,316074948,OG000,"Score at Week 6 (n=201, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,1.0,1.0,Standard Deviation,1.01,1.01,,,,,
752312469,NCT01125930,100715970,315680700,OG005,Moderate,,Severity of Erythematotelangiectatic Rosacea Symptoms: Self-Reported Facial Stinging,"Evaluation of erythematotelangiectatic rosacea symptoms includes subject reporting of flushing, burning, stinging, topical product intolerance",participants,NUMBER,0,0.0,,,,,,,,
753204572,NCT00775203,100832111,316074949,OG001,"Score at Week 6 (n=201, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.9,0.9,Standard Deviation,1.04,1.04,,,,,
753204573,NCT00775203,100832111,316074948,OG000,"Score at Week 8 (n=201, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,1.0,1.0,Standard Deviation,1.05,1.05,,,,,
753204574,NCT00775203,100832111,316074949,OG001,"Score at Week 8 (n=201, n=204)",,Overall Quality of Sleep at Each Visit,"Overall Quality of Sleep was measured on a 4-point rating scale ranging from 1 = very poor to 4 = excellent in response to the question: ""Since the last study visit, how would you rate the overall quality of your sleep?"".",Points on a scale,MEAN,0.8,0.8,Standard Deviation,1.10,1.1,,,,,
753204575,NCT00775203,100832112,316074950,OG000,"Score at Baseline (n=202, n=204)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,3.0,3.0,Standard Deviation,0.86,0.86,,,,,
753204576,NCT00775203,100832112,316074951,OG001,"Score at Baseline (n=202, n=204)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,2.9,2.9,Standard Deviation,0.91,0.91,,,,,
753204577,NCT00775203,100832112,316074950,OG000,"Score at Week 1 (n=196, n=199)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,2.5,2.5,Standard Deviation,1.02,1.02,,,,,
753204578,NCT00775203,100832112,316074951,OG001,"Score at Week 1 (n=196, n=199)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,2.6,2.6,Standard Deviation,0.98,0.98,,,,,
753204579,NCT00775203,100832112,316074950,OG000,"Score at Week 2 (n=200, n=203)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,2.3,2.3,Standard Deviation,0.93,0.93,,,,,
753204580,NCT00775203,100832112,316074951,OG001,"Score at Week 2 (n=200, n=203)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,2.5,2.5,Standard Deviation,0.96,0.96,,,,,
753204581,NCT00775203,100832112,316074950,OG000,"Score at Week 3 (n=201, n=204)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,2.2,2.2,Standard Deviation,0.90,0.9,,,,,
753204582,NCT00775203,100832112,316074951,OG001,"Score at Week 3 (n=201, n=204)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,2.3,2.3,Standard Deviation,0.99,0.99,,,,,
753204583,NCT00775203,100832112,316074950,OG000,"Score at Week 4 (n=201, n=204)",,Trouble Falling Asleep at Each Visit,"Trouble Falling Asleep was measured on a 4-point rating scale ranging from 1 = never to 4 = always in response to the question: ""Since the last study visit, how often did you experience trouble falling asleep?"".",Units on a scale,MEAN,2.1,2.1,Standard Deviation,0.89,0.89,,,,,
