nct_id,phase,condition,intervention_type,sponsor_type,enrollment,status,outcome_label,final_outcome
NCT00005756,,Cardiovascular Diseases,,NIH,,COMPLETED,,Failed
NCT00005757,,Cardiovascular Diseases,,NIH,293.0,COMPLETED,,Failed
NCT00005758,PHASE3,HIV Infections,BIOLOGICAL,NIH,472.0,COMPLETED,,Failed
NCT00005760,,Glucose Intolerance,,NIH,10.0,COMPLETED,,Failed
NCT00005761,,Diabetic Retinopathy,,NIH,173.0,COMPLETED,,Failed
NCT00005762,NA,HIV Infections,DRUG,NIH,90.0,COMPLETED,,Failed
NCT00005763,,Cardiovascular Diseases,,OTHER,,COMPLETED,,Failed
NCT00005764,PHASE4,HIV Infections,DRUG,INDUSTRY,100.0,COMPLETED,,Failed
NCT00005765,,Drug Dependence,DRUG,NIH,,COMPLETED,,Failed
NCT00005766,PHASE2,Amyotrophic Lateral Sclerosis,DRUG,NIH,,COMPLETED,,Failed
NCT00005767,,Kidney Diseases,,NIH,,UNKNOWN,,Failed
NCT00005768,PHASE2,Menopause,DRUG,NIH,,UNKNOWN,,Failed
NCT00005769,PHASE2,Menopause,DRUG,NIH,,UNKNOWN,,Failed
NCT00005770,,Healthy,DEVICE,NIH,,UNKNOWN,,Failed
NCT00005771,PHASE2,Low Back Pain,DEVICE,NIH,,UNKNOWN,,Failed
NCT00005772,PHASE3,"Infant, Newborn",DEVICE,NIH,208.0,COMPLETED,,Failed
NCT00005773,PHASE3,"Infant, Newborn",DRUG,NIH,302.0,TERMINATED,,Failed
NCT00005774,PHASE3,"Infant, Newborn",DRUG,NIH,61.0,TERMINATED,,Failed
NCT00005775,PHASE3,"Infant, Newborn",DRUG,NIH,1433.0,COMPLETED,,Failed
NCT00005776,PHASE3,"Infant, Newborn",DRUG,OTHER,235.0,TERMINATED,,Failed
NCT00005777,PHASE3,Bronchopulmonary Dysplasia,PROCEDURE,NIH,220.0,TERMINATED,,Failed
NCT00005778,PHASE3,"Lupus Erythematosus, Systemic",DRUG,NIH,100.0,COMPLETED,,Failed
NCT00005779,PHASE1,HIV Infections,DRUG,NIH,12.0,COMPLETED,,Failed
NCT00005780,PHASE2,Mantle Cell Lymphoma,DRUG,NIH,26.0,COMPLETED,"Median Progression-free Survival (PFS) in Participants Treated With Etoposide, Prednisone, Vincristine, Cyclophosphamide, Doxorubicin, and Rituximab (EPOCH-R)",Passed
NCT00005781,,Dermatitis,,NIH,600.0,COMPLETED,,Failed
NCT00005782,PHASE3,Sickle Cell Trait,DRUG,NIH,12.0,COMPLETED,,Failed
NCT00005783,PHASE1,Hemoglobin SC Disease,DRUG,NIH,50.0,COMPLETED,,Failed
NCT00005784,,Retinal Disease,,NIH,1000.0,COMPLETED,,Failed
NCT00005785,PHASE1,Hematologic Neoplasm,DRUG,NIH,30.0,COMPLETED,,Failed
NCT00005786,NA,Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue,DRUG,NIH,25.0,TERMINATED,,Failed
NCT00005787,PHASE1,Lymphoma,BIOLOGICAL,NIH,3.0,TERMINATED,,Failed
NCT00005788,PHASE2,Lymphoma,BIOLOGICAL,NIH,,TERMINATED,,Failed
NCT00005790,NA,Brain and Central Nervous System Tumors,OTHER,NIH,0.0,WITHDRAWN,,Failed
NCT00005791,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,,COMPLETED,,Failed
NCT00005792,PHASE1,Multiple Myeloma,DRUG,INDUSTRY,131.0,COMPLETED,,Failed
NCT00005793,PHASE1/PHASE2,Leukemia,DRUG,NIH,41.0,COMPLETED,,Failed
NCT00005794,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,,COMPLETED,,Failed
NCT00005795,PHASE2,Leukemia,DRUG,NIH,11.0,COMPLETED,,Failed
NCT00005796,PHASE1,Bone Marrow Suppression,PROCEDURE,OTHER,10.0,COMPLETED,,Failed
NCT00005797,PHASE2,Chronic Myeloproliferative Disorders,DRUG,NIH,125.0,COMPLETED,,Failed
NCT00005798,PHASE2,Breast Cancer,DRUG,NIH,209.0,COMPLETED,,Failed
NCT00005799,NA,Accelerated Phase Chronic Myelogenous Leukemia,DRUG,NIH,55.0,COMPLETED,,Failed
NCT00005800,PHASE2,Breast Cancer,BIOLOGICAL,NIH,45.0,COMPLETED,,Failed
NCT00005801,PHASE2,Leukemia,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005802,PHASE1/PHASE2,Leukemia,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005803,PHASE1/PHASE2,Prolymphocytic Leukemia,PROCEDURE,NIH,76.0,COMPLETED,Engraftment of HLA Identical PBSC Allografts,Passed
NCT00005804,PHASE2,Chronic Myeloproliferative Disorders,DRUG,NIH,,COMPLETED,,Failed
NCT00005805,PHASE3,Chronic Myeloproliferative Disorders,DIETARY_SUPPLEMENT,NIH,,COMPLETED,,Failed
NCT00005806,PHASE1,Lung Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005807,PHASE1,Breast Cancer,DRUG,NIH,40.0,COMPLETED,,Failed
NCT00005808,PHASE1,Cervical Cancer,DRUG,NIH,54.0,TERMINATED,,Failed
NCT00005809,NA,Colorectal Cancer,PROCEDURE,NIH,,COMPLETED,,Failed
NCT00005810,PHASE2,Prostate Cancer,BIOLOGICAL,NIH,40.0,COMPLETED,,Failed
NCT00005811,PHASE2,AIDS-related Diffuse Large Cell Lymphoma,DRUG,NIH,77.0,COMPLETED,,Failed
NCT00005812,PHASE2,Brain Tumors,DRUG,NIH,12.0,TERMINATED,,Failed
NCT00005813,PHASE1,Brain and Central Nervous System Tumors,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005814,PHASE2,Head and Neck Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005815,PHASE1/PHASE2,Intraocular Melanoma,DRUG,NIH,,COMPLETED,,Failed
NCT00005816,PHASE1,Kidney Cancer,BIOLOGICAL,NIH,15.0,COMPLETED,,Failed
NCT00005817,PHASE2,Male Breast Cancer,DRUG,NIH,42.0,COMPLETED,,Failed
NCT00005818,PHASE1/PHASE2,Adenocarcinoma of the Colon,DRUG,NIH,68.0,COMPLETED,,Failed
NCT00005819,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,21.0,COMPLETED,,Failed
NCT00005820,PHASE2,Prostate Cancer,DRUG,NIH,35.0,COMPLETED,,Failed
NCT00005821,PHASE2,Breast Cancer,DRUG,OTHER,,UNKNOWN,,Failed
NCT00005822,PHASE1,Breast Cancer,DRUG,NIH,21.0,COMPLETED,,Failed
NCT00005823,PHASE3,Leukemia,DRUG,OTHER,2000.0,COMPLETED,,Failed
NCT00005824,PHASE2,Lymphoma,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005825,PHASE2,Lung Cancer,DRUG,OTHER,,UNKNOWN,,Failed
NCT00005826,PHASE2,Brain and Central Nervous System Tumors,DRUG,NETWORK,17.0,COMPLETED,,Failed
NCT00005827,PHASE1,Prostate Cancer,DIETARY_SUPPLEMENT,NIH,0.0,WITHDRAWN,,Failed
NCT00005828,PHASE2,Prostate Cancer,DIETARY_SUPPLEMENT,NIH,54.0,COMPLETED,,Failed
NCT00005829,PHASE2,Leukemia,DRUG,NIH,22.0,COMPLETED,,Failed
NCT00005830,PHASE1,Endometrial Adenocarcinoma,DRUG,NIH,31.0,COMPLETED,,Failed
NCT00005831,PHASE2,Metastatic Transitional Cell Cancer of the Renal Pelvis and Ureter,BIOLOGICAL,NIH,40.0,COMPLETED,,Failed
NCT00005832,PHASE2,Pancreatic Cancer,DRUG,NIH,58.0,COMPLETED,,Failed
NCT00005833,PHASE2,Colorectal Cancer,DRUG,NIH,62.0,COMPLETED,,Failed
NCT00005834,PHASE3,Multiple Myeloma,BIOLOGICAL,NIH,19.0,TERMINATED,,Failed
NCT00005835,PHASE1,Neuroblastoma,DRUG,NIH,31.0,COMPLETED,,Failed
NCT00005836,PHASE2,Ovarian Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005837,PHASE2,Cervical Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005838,PHASE3,Adenocarcinoma of the Lung,DRUG,NETWORK,756.0,COMPLETED,,Failed
NCT00005839,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,,COMPLETED,,Failed
NCT00005840,PHASE1,Endometrial Clear Cell Adenocarcinoma,DRUG,NIH,35.0,COMPLETED,,Failed
NCT00005841,PHASE1,Intraocular Melanoma,BIOLOGICAL,NIH,15.0,TERMINATED,,Failed
NCT00005842,PHASE1,Cancer,BIOLOGICAL,NIH,24.0,COMPLETED,,Failed
NCT00005843,PHASE2,Pancreatic Cancer,DRUG,NIH,40.0,COMPLETED,,Failed
NCT00005844,PHASE1,"Unspecified Childhood Solid Tumor, Protocol Specific",DRUG,NIH,26.0,COMPLETED,,Failed
NCT00005845,PHASE1,Chronic Myelomonocytic Leukemia,DRUG,NIH,65.0,COMPLETED,,Failed
NCT00005847,PHASE2,Prostate Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005848,PHASE2,Prostate Cancer,DRUG,NIH,7.0,COMPLETED,,Failed
NCT00005849,PHASE2,Lung Cancer,DRUG,NIH,15.0,COMPLETED,,Failed
NCT00005850,PHASE2,Anxiety Disorder,DRUG,NIH,21.0,COMPLETED,,Failed
NCT00005851,PHASE1/PHASE2,Recurrent Renal Cell Cancer,DRUG,NIH,11.0,COMPLETED,,Failed
NCT00005852,PHASE2,Chronic Myeloproliferative Disorders,BIOLOGICAL,NIH,,TERMINATED,,Failed
NCT00005853,PHASE2,Leukemia,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005854,PHASE2,Leukemia,DRUG,NIH,,COMPLETED,,Failed
NCT00005855,PHASE1/PHASE2,Brain and Central Nervous System Tumors,DRUG,NIH,48.0,COMPLETED,,Failed
NCT00005856,PHASE1/PHASE2,Adult Giant Cell Glioblastoma,DRUG,NIH,59.0,TERMINATED,,Failed
NCT00005857,PHASE2,Prostate Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005858,PHASE1,Bladder Cancer,BIOLOGICAL,NIH,25.0,COMPLETED,,Failed
NCT00005859,PHASE1/PHASE2,Brain and Central Nervous System Tumors,DRUG,NIH,136.0,COMPLETED,,Failed
NCT00005860,PHASE1,Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005861,PHASE2,Endometrial Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005862,PHASE2,Gastrointestinal Stromal Tumor,DRUG,NIH,60.0,COMPLETED,,Failed
NCT00005863,PHASE3,Leukemia,BIOLOGICAL,OTHER_GOV,,COMPLETED,,Failed
NCT00005864,PHASE2,Colorectal Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005865,PHASE2,Lung Cancer,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00005866,PHASE3,Leukemia,DRUG,NIH,240.0,COMPLETED,,Failed
NCT00005867,PHASE3,Lymphoma,BIOLOGICAL,OTHER,310.0,COMPLETED,,Failed
NCT00005868,PHASE2,Lung Cancer,DRUG,NETWORK,47.0,COMPLETED,,Failed
NCT00005869,PHASE3,Pancreatic Cancer,DRUG,INDUSTRY,,UNKNOWN,,Failed
NCT00005870,PHASE3,Pancreatic Cancer,DRUG,INDUSTRY,,UNKNOWN,,Failed
NCT00005871,PHASE3,Pancreatic Cancer,DRUG,INDUSTRY,,UNKNOWN,,Failed
NCT00005872,PHASE2,Lung Cancer,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00005873,PHASE2,Breast Cancer,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00005874,PHASE2,Gastrointestinal Stromal Tumor,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00005875,PHASE2,Melanoma (Skin),DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00005876,PHASE2,Esophageal Cancer,DRUG,INDUSTRY,,UNKNOWN,,Failed
NCT00005877,PHASE2,Colorectal Cancer,DRUG,INDUSTRY,,UNKNOWN,,Failed
NCT00005878,PHASE2,Esophageal Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005879,PHASE2,Breast Cancer,DRUG,NIH,199.0,COMPLETED,Change in Masood Score,Passed
NCT00005880,PHASE2,Lung Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005881,,Leukemia,OTHER,NIH,538.0,COMPLETED,,Failed
NCT00005883,PHASE1,Lung Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005884,PHASE3,Non-melanomatous Skin Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005886,PHASE1,Breast Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005887,PHASE3,Metastatic Cancer,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00005888,NA,Necrotizing Enterocolitis,BEHAVIORAL,OTHER,300.0,COMPLETED,,Failed
NCT00005889,NA,"Infant, Low Birth Weight",DRUG,OTHER,96.0,UNKNOWN,,Failed
NCT00005890,NA,Septic Shock,DRUG,OTHER,56.0,COMPLETED,,Failed
NCT00005891,NA,Fanconi's Anemia,DRUG,OTHER,,COMPLETED,,Failed
NCT00005892,NA,Fanconi's Anemia,DRUG,OTHER,,COMPLETED,,Failed
NCT00005893,NA,Neutropenia,DRUG,OTHER,,COMPLETED,,Failed
NCT00005896,PHASE1,Fanconi's Anemia,DRUG,OTHER,6.0,UNKNOWN,,Failed
NCT00005898,PHASE1/PHASE2,Fanconi's Anemia,DRUG,OTHER,30.0,COMPLETED,,Failed
NCT00005900,,I Cell Disease,,OTHER,10.0,UNKNOWN,,Failed
NCT00005901,PHASE3,Osteogenesis Imperfecta,DRUG,NIH,34.0,COMPLETED,Change in Bone Mineral Density in Response to Pamidronate,Passed
NCT00005902,,Hemangioblastoma,,NIH,250.0,ACTIVE_NOT_RECRUITING,,Failed
NCT00005903,PHASE2,Progressive Supranuclear Palsy,DRUG,NIH,15.0,COMPLETED,,Failed
NCT00005905,PHASE2,Lipodystrophy,DRUG,NIH,20.0,COMPLETED,,Failed
NCT00005906,PHASE2,Lymphangioleiomyomatosis,DRUG,NIH,4.0,COMPLETED,Number of Participants With a Reduction in Total Tumor Volume of at Least 20%.,Passed
NCT00005907,,Active Immunity,,NIH,55.0,COMPLETED,,Failed
NCT00005908,PHASE2,Breast Cancer,DRUG,NIH,30.0,COMPLETED,Number of Participants With Adverse Events,Passed
NCT00005909,,Alkaptonuria,,NIH,300.0,RECRUITING,,Failed
NCT00005910,NA,Insulinoma,PROCEDURE,NIH,23.0,COMPLETED,,Failed
NCT00005911,,Cataract,,NIH,20.0,COMPLETED,,Failed
NCT00005912,PHASE1,Aspergillosis,DRUG,NIH,48.0,COMPLETED,,Failed
NCT00005914,,Depression,,NIH,2533.0,COMPLETED,,Failed
NCT00005915,,HIV Infections,,NIH,480.0,COMPLETED,,Failed
NCT00005916,PHASE2,Prostate Cancer,DRUG,NIH,48.0,COMPLETED,,Failed
NCT00005917,,Chediak-Higashi Syndrome,,NIH,60.0,RECRUITING,,Failed
NCT00005918,PHASE3,HIV Infections,DRUG,INDUSTRY,730.0,COMPLETED,,Failed
NCT00005919,,Glaucoma,,NIH,90.0,COMPLETED,,Failed
NCT00005920,PHASE2,"Candidiasis, Oral",DRUG,INDUSTRY,70.0,TERMINATED,,Failed
NCT00005921,NA,"Candidiasis, Esophageal",DRUG,INDUSTRY,18.0,COMPLETED,,Failed
NCT00005922,NA,Psoriasis,BEHAVIORAL,NIH,138.0,COMPLETED,,Failed
NCT00005923,,Healthy,,NIH,,UNKNOWN,,Failed
NCT00005924,,Epstein Barr Virus Infection,,NIH,41.0,COMPLETED,,Failed
NCT00005925,PHASE1,Epilepsy,DRUG,NIH,3.0,TERMINATED,,Failed
NCT00005926,PHASE2,Pancreatic Cancer,DRUG,NIH,50.0,COMPLETED,,Failed
NCT00005927,,Adrenal Gland Neoplasm,,NIH,690.0,COMPLETED,,Failed
NCT00005928,PHASE2,Atherosclerosis,DRUG,NIH,25.0,COMPLETED,,Failed
NCT00005931,PHASE2,"Sarcoma, Kaposi",DRUG,INDUSTRY,30.0,COMPLETED,,Failed
NCT00005933,,Chediak Higashi Syndrome,,NIH,150.0,COMPLETED,,Failed
NCT00005934,PHASE2,Beta Thalassemia,DRUG,NIH,24.0,COMPLETED,,Failed
NCT00005935,PHASE2,Aplastic Anemia,DRUG,NIH,130.0,COMPLETED,,Failed
NCT00005936,,Virus Disease,,NIH,50.0,COMPLETED,,Failed
NCT00005937,PHASE2,Myelodysplastic Syndrome,DRUG,NIH,42.0,COMPLETED,Red Blood Cell Transfusion Independence,Passed
NCT00005938,PHASE2,Extrahepatic Bile Duct Cancer,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00005939,PHASE1/PHASE2,Prostate Cancer,RADIATION,OTHER,,UNKNOWN,,Failed
NCT00005940,PHASE2,Adult Acute Myeloid Leukemia in Remission,RADIATION,NIH,18.0,COMPLETED,,Failed
NCT00005941,PHASE2,Cervical Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005942,PHASE1/PHASE2,Chronic Myelomonocytic Leukemia,DRUG,NIH,37.0,COMPLETED,,Failed
NCT00005943,PHASE1,Melanoma (Skin),BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005944,PHASE2,Colorectal Cancer,DRUG,OTHER,,TERMINATED,,Failed
NCT00005945,PHASE3,Leukemia,DRUG,NIH,3054.0,COMPLETED,,Failed
NCT00005946,PHASE1,Leukemia,BIOLOGICAL,OTHER,,COMPLETED,,Failed
NCT00005947,PHASE3,Prostate Cancer,BIOLOGICAL,INDUSTRY,127.0,COMPLETED,Time to Objective Disease Progression,Passed
NCT00005948,PHASE2,Leukemia,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005949,PHASE2,Recurrent Melanoma,BIOLOGICAL,NIH,50.0,COMPLETED,,Failed
NCT00005950,PHASE2,Angioimmunoblastic T-cell Lymphoma,DRUG,NIH,111.0,TERMINATED,,Failed
NCT00005951,PHASE1,Brain and Central Nervous System Tumors,DRUG,NIH,,COMPLETED,,Failed
NCT00005952,PHASE1/PHASE2,Brain and Central Nervous System Tumors,BIOLOGICAL,NIH,30.0,COMPLETED,,Failed
NCT00005954,PHASE2,Brain and Central Nervous System Tumors,DRUG,NIH,,COMPLETED,,Failed
NCT00005955,PHASE2,Brain and Central Nervous System Tumors,DRUG,NIH,,COMPLETED,,Failed
NCT00005956,NA,Breast Cancer,BIOLOGICAL,NIH,3.0,COMPLETED,,Failed
NCT00005957,NA,Breast Cancer,RADIATION,NIH,1832.0,COMPLETED,Overall Survival,Passed
NCT00005958,PHASE2,Bladder Cancer,BIOLOGICAL,INDUSTRY,,UNKNOWN,,Failed
NCT00005959,PHASE2,Lymphoma,BIOLOGICAL,INDUSTRY,,UNKNOWN,,Failed
NCT00005960,PHASE2,Pain,BIOLOGICAL,INDUSTRY,,UNKNOWN,,Failed
NCT00005961,PHASE2,Melanoma (Skin),DRUG,NIH,40.0,COMPLETED,,Failed
NCT00005962,PHASE2,Leukemia,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005963,PHASE2,Breast Cancer,DRUG,NIH,53.0,COMPLETED,,Failed
NCT00005964,PHASE2,Lymphoma,BIOLOGICAL,NIH,59.0,COMPLETED,,Failed
NCT00005965,PHASE2,Cervical Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005966,PHASE3,Kidney Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005967,PHASE1,Chronic Myeloproliferative Disorders,DRUG,NIH,36.0,COMPLETED,,Failed
NCT00005968,PHASE2,Melanoma (Skin),DRUG,NIH,,COMPLETED,,Failed
NCT00005969,PHASE2,Lymphoma,DRUG,NIH,0.0,WITHDRAWN,,Failed
NCT00005970,PHASE3,Breast Adenocarcinoma,DRUG,NETWORK,3436.0,COMPLETED,,Failed
NCT00005971,PHASE2,Melanoma (Skin),DRUG,NETWORK,17.0,COMPLETED,,Failed
NCT00005972,PHASE2,Lung Cancer,DRUG,NIH,73.0,COMPLETED,,Failed
NCT00005973,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,36.0,COMPLETED,,Failed
NCT00005974,PHASE2,Sarcoma,DRUG,NETWORK,18.0,COMPLETED,,Failed
NCT00005975,PHASE3,Breast Cancer,DRUG,NIH,288.0,COMPLETED,,Failed
NCT00005976,PHASE2,Brain and Central Nervous System Tumors,DRUG,NIH,60.0,COMPLETED,,Failed
NCT00005977,PHASE3,Leukemia,BIOLOGICAL,NIH,83.0,COMPLETED,,Failed
NCT00005978,PHASE1,Neuroblastoma,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00005979,PHASE3,Colorectal Cancer,DRUG,OTHER,,COMPLETED,,Failed
NCT00005980,PHASE2,Breast Cancer,DRUG,NETWORK,116.0,COMPLETED,,Failed
NCT00005981,PHASE2,Colorectal Cancer,DRUG,NIH,13.0,COMPLETED,,Failed
NCT00005982,PHASE2,Recurrent Cutaneous T-cell Non-Hodgkin Lymphoma,DRUG,NIH,35.0,TERMINATED,,Failed
NCT00005983,PHASE3,Breast Cancer,RADIATION,NIH,98.0,TERMINATED,,Failed
NCT00005984,PHASE2,Leukemia,DRUG,OTHER,22.0,TERMINATED,,Failed
NCT00005985,PHASE2,Lymphoma,BIOLOGICAL,OTHER,213.0,COMPLETED,,Failed
NCT00005986,PHASE2,Leukemia,DRUG,OTHER,,TERMINATED,,Failed
NCT00005987,PHASE2,Multiple Myeloma and Plasma Cell Neoplasm,DRUG,OTHER,87.0,TERMINATED,,Failed
NCT00005988,PHASE1,Graft Versus Host Disease,DRUG,NIH,5.0,COMPLETED,,Failed
NCT00005989,PHASE2,Lung Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00005990,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,,COMPLETED,,Failed
NCT00005991,PHASE2,Breast Cancer,DRUG,NIH,76.0,COMPLETED,,Failed
NCT00005992,PHASE1,Prostate Cancer,BIOLOGICAL,NIH,,UNKNOWN,,Failed
NCT00005993,PHASE1,Breast Cancer,DRUG,NIH,,TERMINATED,,Failed
NCT00005994,NA,Nausea and Vomiting,DRUG,NIH,,COMPLETED,,Failed
NCT00005995,PHASE3,Kidney Cancer,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00005996,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,,UNKNOWN,,Failed
NCT00005997,PHASE2,Extrahepatic Bile Duct Cancer,DRUG,NIH,72.0,TERMINATED,,Failed
NCT00005998,PHASE2,Lymphoma,DRUG,NIH,0.0,WITHDRAWN,,Failed
NCT00005999,PHASE2,Cervical Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00006000,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,,COMPLETED,,Failed
NCT00006001,PHASE2,Colorectal Cancer,DRUG,NIH,37.0,TERMINATED,,Failed
NCT00006002,PHASE2,Prostate Cancer,DRUG,NIH,36.0,COMPLETED,,Failed
NCT00006003,PHASE2,Recurrent Melanoma,DRUG,NIH,35.0,TERMINATED,,Failed
NCT00006004,PHASE2,Lung Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00006005,PHASE2,Endometrial Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00006006,PHASE2,Liver Cancer,BIOLOGICAL,NIH,38.0,COMPLETED,,Failed
NCT00006007,PHASE2,Breast Cancer,DRUG,NIH,59.0,COMPLETED,,Failed
NCT00006008,PHASE2,Leukemia,DRUG,NIH,,COMPLETED,,Failed
NCT00006009,PHASE1,Lymphoma,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00006010,PHASE2,Liver Cancer,DRUG,NIH,25.0,COMPLETED,,Failed
NCT00006011,PHASE3,Endometrial Adenocarcinoma,DRUG,NETWORK,659.0,COMPLETED,Recurrence-Free Survival of Eligible Patients Who Received a Random Treatment Allocation.,Passed
NCT00006012,PHASE1/PHASE2,Drug/Agent Toxicity by Tissue/Organ,BIOLOGICAL,NIH,73.0,COMPLETED,,Failed
NCT00006013,PHASE2,Multiple Myeloma and Plasma Cell Neoplasm,DRUG,NIH,21.0,COMPLETED,,Failed
NCT00006014,PHASE2,Malignant Mesothelioma,DRUG,NIH,45.0,COMPLETED,,Failed
NCT00006015,PHASE2,Colorectal Cancer,BIOLOGICAL,NIH,26.0,TERMINATED,,Failed
NCT00006016,PHASE2,Adult Primary Hepatocellular Carcinoma,DRUG,NIH,75.0,COMPLETED,,Failed
NCT00006017,PHASE2,Lung Cancer,DRUG,NIH,42.0,COMPLETED,,Failed
NCT00006018,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,5.0,COMPLETED,,Failed
NCT00006019,PHASE2,Leukemia,DRUG,NIH,,COMPLETED,,Failed
NCT00006020,PHASE2,Leukemia,DRUG,NIH,35.0,COMPLETED,,Failed
NCT00006021,PHASE1/PHASE2,Multiple Myeloma and Plasma Cell Neoplasm,DIETARY_SUPPLEMENT,NIH,22.0,COMPLETED,,Failed
NCT00006022,PHASE1,Kidney Cancer,BIOLOGICAL,NIH,17.0,COMPLETED,,Failed
NCT00006023,PHASE2,Prostate Cancer,DRUG,OTHER,,COMPLETED,,Failed
NCT00006024,PHASE1,Brain Tumor,DRUG,NIH,32.0,COMPLETED,,Failed
NCT00006025,PHASE1,Brain and Central Nervous System Tumors,DRUG,NIH,,COMPLETED,,Failed
NCT00006026,PHASE2,Bladder Cancer,DRUG,NETWORK,21.0,COMPLETED,,Failed
NCT00006027,PHASE3,Endometrial Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00006028,PHASE2,Ovarian Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00006029,PHASE1/PHASE2,Lymphoma,DRUG,NIH,91.0,COMPLETED,,Failed
NCT00006030,PHASE3,Breast Cancer,DRUG,OTHER,,UNKNOWN,,Failed
NCT00006031,NA,Breast Cancer,PROCEDURE,NIH,117.0,COMPLETED,,Failed
NCT00006032,PHASE2,Breast Cancer,DRUG,NIH,,TERMINATED,,Failed
NCT00006033,PHASE2,Head and Neck Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00006034,PHASE3,Bladder Cancer,BIOLOGICAL,INDUSTRY,,COMPLETED,,Failed
NCT00006035,PHASE1,Melanoma (Skin),BIOLOGICAL,NIH,,UNKNOWN,,Failed
NCT00006036,PHASE1,Head and Neck Cancer,DRUG,NETWORK,14.0,COMPLETED,,Failed
NCT00006037,PHASE2,Colorectal Cancer,DRUG,NIH,18.0,TERMINATED,,Failed
NCT00006038,PHASE2,Esophageal Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00006039,PHASE2,Lymphoma,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00006040,PHASE1,Leukemia,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00006041,PHASE1,Fallopian Tube Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00006042,PHASE1,Leukemia,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00006043,PHASE2,Ovarian Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00006044,PHASE1,Prostate Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00006045,PHASE3,Leukemia,BIOLOGICAL,NIH,,UNKNOWN,,Failed
NCT00006046,PHASE1,Colorectal Cancer,BIOLOGICAL,OTHER,7.0,TERMINATED,Number of Patients With Dose-limiting Toxicities (DLTs),Passed
NCT00006047,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,NIH,44.0,COMPLETED,,Failed
